lon,lat,course,timestamp,speed,seg_id,depth,latitude,longitude,time,mlotst_cglo,mlotst_glor,mlotst_oras,siconc_cglo,siconc_glor,siconc_oras,sithick_cglo,sithick_glor,sithick_oras,so_cglo,so_glor,so_oras,thetao_cglo,thetao_glor,thetao_oras,uo_cglo,uo_glor,uo_oras,vo_cglo,vo_glor,vo_oras,zos_cglo,zos_glor,zos_oras,index,lon_destination,lat_destination,timestamp_destination
33.056835,69.00678,225.0,2012-01-17 22:20:15+00:00,0.0,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.0,33.0,2012-01-17,,,,,,,,,,,,,,,,,,,,,,,,,0,36.2770516667,69.52435,2012-01-27 15:33:34+00:00
33.0567783333,69.0068333333,276.0,2012-01-18 14:08:16+00:00,0.0,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.0,33.0,2012-01-18,,,,,,,,,,,,,,,,,,,,,,,,,1,36.2770516667,69.52435,2012-01-27 15:33:34+00:00
35.8695883333,69.41093,87.0,2012-01-19 05:56:14+00:00,8.3000001907,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.5,35.75,2012-01-19,160.73518,147.5967,183.57385,0.0,0.0,0.0,0.0,0.0,0.0,34.478207,34.57482,34.783806,4.719145,4.501465,4.4398146,0.040181648,0.11630308,0.061871264,-0.044304196,-0.0016964229,-0.026522437,-1.6240748,-0.46775848,-0.5296337,2,36.2770516667,69.52435,2012-01-27 15:33:34+00:00
44.88534,68.922705,106.0,2012-01-20 05:36:24+00:00,9.1000003815,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.0,45.0,2012-01-20,29.001688,21.312069,17.292946,0.006919629,0.004002305,0.0,0.0006124669,0.016586479,0.0,33.734848,32.660984,33.21821,-0.26340714,-0.37136382,-0.30618438,0.11245562,0.17329025,0.15631774,-0.026930947,0.021541703,-0.03856746,-1.5749394,-0.41345716,-0.43976966,3,36.2770516667,69.52435,2012-01-27 15:33:34+00:00
51.5810483333,68.8354483333,56.0,2012-01-21 08:20:35+00:00,1.7000000477,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,68.75,51.5,2012-01-21,23.834925,23.834927,23.834927,0.22650659,0.24402906,0.14750683,0.0809761,0.57580644,0.53007376,33.55465,32.88551,32.913887,-1.4623199,-1.7061723,-1.4530323,0.10409249,0.20669764,0.17366518,0.06806938,0.096875854,0.094354615,-1.46552,-0.3177046,-0.30220988,4,36.2770516667,69.52435,2012-01-27 15:33:34+00:00
51.2659516667,68.7531666667,262.0,2012-01-22 06:25:25+00:00,6.0999999046,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,68.75,51.25,2012-01-22,28.570782,28.497658,28.497658,0.25173318,0.18433991,0.15882884,0.08531332,0.55072045,0.5205125,33.544304,32.907276,32.91828,-1.440825,-1.6866872,-1.4092957,0.030377382,0.09119696,0.052064914,0.0034113333,0.008319549,0.01564215,-1.5836139,-0.43332464,-0.46641377,5,36.2770516667,69.52435,2012-01-27 15:33:34+00:00
51.7674216667,68.923295,12.0,2012-01-23 02:08:52+00:00,1.2999999523,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.0,51.75,2012-01-23,31.531239,31.531242,31.412136,0.2577039,0.17204276,0.07343238,0.077569716,0.5657075,0.47305527,33.594448,33.080257,33.225925,-1.3950628,-1.6507044,-1.2858393,0.030179404,0.04881704,0.033283312,0.0035909733,0.03954946,0.021493658,-1.6267127,-0.48430994,-0.5301353,6,36.2770516667,69.52435,2012-01-27 15:33:34+00:00
52.7990933333,69.1924,40.0,2012-01-24 04:09:31+00:00,1.5,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.25,52.75,2012-01-24,22.579422,22.591585,22.476807,0.21214186,0.18751585,0.09844398,0.06216154,0.5791534,0.5415114,33.637043,33.278786,33.438972,-1.4027073,-1.7129197,-1.4164126,0.1958325,0.24487948,0.24144326,-0.07557873,-0.05275779,-0.05304715,-1.5000741,-0.3658788,-0.39038604,7,36.2770516667,69.52435,2012-01-27 15:33:34+00:00
49.3125516667,69.7127516667,285.0,2012-01-25 01:51:25+00:00,4.0999999046,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.75,49.25,2012-01-25,46.49565,48.311337,44.970734,0.005257448,0.0030326466,0.0,0.00045339655,0.00839857,0.0,34.19636,34.482937,34.387253,-0.47063157,-0.28124234,0.055523377,0.32366458,0.35872447,0.30690455,-0.087045036,-0.1072,-0.11008618,-1.4834286,-0.34528738,-0.3679655,8,36.2770516667,69.52435,2012-01-27 15:33:34+00:00
42.4897816667,69.4943883333,271.0,2012-01-26 11:15:16+00:00,6.6999998093,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.5,42.5,2012-01-26,89.37327,89.373276,89.373276,0.0,0.0,0.0,0.0,0.0,0.0,34.429783,34.70477,34.79273,2.3778768,2.4133677,2.1486726,0.024066925,0.11865567,0.02949343,0.048137117,0.033961996,0.04753096,-1.6110375,-0.44305667,-0.4873564,9,36.2770516667,69.52435,2012-01-27 15:33:34+00:00
36.2770516667,69.52435,270.0,2012-01-27 06:14:14+00:00,6.8000001907,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.5,36.25,2012-01-27,143.36409,156.79341,195.0282,0.0,0.0,0.0,0.0,0.0,0.0,34.494377,34.60599,34.803764,4.086843,4.2655983,3.8454006,0.013198812,0.09182831,-0.036775175,0.015939794,0.021152651,0.035517488,-1.598961,-0.41614473,-0.45273507,10,36.2770516667,69.52435,2012-01-27 15:33:34+00:00
37.153665,69.5153466667,87.0,2012-02-01 06:00:48+00:00,9.3999996185,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.5,37.25,2012-02-01,116.76453,116.34761,161.6394,0.0,0.0,0.0,0.0,0.0,0.0,34.52637,34.689274,34.852325,3.5553608,3.9196079,3.153266,0.024348488,0.107819,-0.0073713395,0.004916046,0.020199137,0.05761487,-1.5635802,-0.3806692,-0.4319355,15,37.7748066667,69.4241416667,2012-02-13 05:01:25+00:00
48.4388883333,69.6990366667,80.0,2012-02-02 08:46:37+00:00,8.8000001907,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.75,48.5,2012-02-02,46.520767,46.2689,46.2689,0.007313635,0.0,0.0,0.00047881305,0.0,0.0,34.316162,34.538494,34.500362,-0.07125626,0.56490487,0.019542355,0.08977928,0.16499686,0.10173965,-0.008154571,-0.01977021,-0.011715363,-1.4764448,-0.31835902,-0.28560862,16,37.7748066667,69.4241416667,2012-02-13 05:01:25+00:00
51.360725,69.2553616667,341.0,2012-02-03 05:17:47+00:00,1.6000000238,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.25,51.25,2012-02-03,49.034046,44.12101,48.925274,0.07796813,0.029290147,0.0130602075,0.019058215,0.4343845,0.15163185,34.01884,34.06618,34.051712,-1.2019033,-1.3509623,-1.0281225,0.009867123,0.08390003,-0.008848814,-0.02218755,0.0008977091,-0.032898027,-1.4357182,-0.27339265,-0.24290812,17,37.7748066667,69.4241416667,2012-02-13 05:01:25+00:00
51.0117933333,69.084855,0.0,2012-02-04 04:56:38+00:00,0.8000000119,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.0,51.0,2012-02-04,43.33679,48.755844,48.510174,0.2806696,0.10916701,0.04551359,0.091958,0.5854384,0.47468063,33.99133,33.98278,33.9939,-1.3931631,-1.5572362,-1.2240674,-0.007113765,0.13497974,0.011296099,-0.06847897,0.0024368465,-0.06749262,-1.3630743,-0.20641479,-0.16235179,18,37.7748066667,69.4241416667,2012-02-13 05:01:25+00:00
50.94281,69.0835583333,162.0,2012-02-05 04:35:28+00:00,0.6000000238,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.0,51.0,2012-02-05,44.74419,48.966198,48.966198,0.30455995,0.1373641,0.050478462,0.10321585,0.58425903,0.48663992,34.02326,34.051712,34.055237,-1.3962474,-1.575437,-1.2586638,-0.015007535,0.08218371,0.006520149,-0.061117988,0.01724319,-0.05881539,-1.5039102,-0.36000195,-0.3081469,19,37.7748066667,69.4241416667,2012-02-13 05:01:25+00:00
50.887265,69.086275,345.0,2012-02-06 04:14:30+00:00,1.5,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.0,51.0,2012-02-06,47.541267,48.966198,48.966198,0.4319997,0.21681087,0.17626767,0.13849914,0.5809314,0.54371595,34.057236,34.12045,34.129253,-1.4080257,-1.5531305,-1.2930341,0.019829756,0.095436625,0.042739496,-0.04195493,0.025760692,-0.06240752,-1.4717859,-0.32632193,-0.26346794,20,37.7748066667,69.4241416667,2012-02-13 05:01:25+00:00
51.2462333333,68.9132566667,66.0,2012-02-07 05:25:59+00:00,1.7000000477,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.0,51.25,2012-02-07,45.467106,45.285664,45.46711,0.54110557,0.28417936,0.39483672,0.1591608,0.5873557,0.5591983,34.017036,34.065434,34.064186,-1.461961,-1.6062135,-1.4564971,0.0585677,0.19508421,0.12263962,-0.02036458,0.068103895,0.018651672,-1.3848045,-0.25079754,-0.17997412,21,37.7748066667,69.4241416667,2012-02-13 05:01:25+00:00
51.64374,69.293755,264.0,2012-02-08 05:04:28+00:00,0.8000000119,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.25,51.75,2012-02-08,48.49531,48.495316,48.495316,0.66032505,0.30642948,0.21542718,0.16691338,0.5537774,0.5199559,34.029694,34.10669,34.088696,-1.430422,-1.5747721,-1.5342116,0.08457399,0.10065321,0.049840108,0.014256924,0.05004517,0.050021872,-1.3427511,-0.20535357,-0.15433943,22,37.7748066667,69.4241416667,2012-02-13 05:01:25+00:00
50.9322633333,69.17598,159.0,2012-02-09 04:46:28+00:00,1.6000000238,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.25,51.0,2012-02-09,50.668198,50.67988,50.67988,0.04576108,0.0050474536,0.0010163559,0.010053311,0.011637703,0.0061484254,34.241035,34.438007,34.437817,-1.3293283,-1.2165997,-1.1926364,0.102819026,0.09488255,0.016103767,-0.029437033,-0.08006583,-0.07990462,-1.4133584,-0.25662282,-0.23249501,23,37.7748066667,69.4241416667,2012-02-13 05:01:25+00:00
48.9358616667,69.7178,270.0,2012-02-10 04:22:05+00:00,6.9000000954,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.75,49.0,2012-02-10,46.957047,46.861446,46.8357,0.0004384036,0.0,0.0,1.3556673e-05,0.0,0.0,34.280697,34.51327,34.379303,-0.22428168,0.29721388,-0.41923675,0.107732676,0.2025654,0.16516387,-0.056032367,-0.06572481,-0.06910117,-1.411491,-0.24819696,-0.24106088,24,37.7748066667,69.4241416667,2012-02-13 05:01:25+00:00
43.3637333333,69.5862133333,268.0,2012-02-11 05:34:23+00:00,3.2999999523,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.5,43.25,2012-02-11,52.122295,52.122295,52.122295,0.0,0.0,0.0,0.0,0.0,0.0,34.440495,34.73451,34.81282,1.6365763,1.6922348,1.3626597,0.07154873,0.11642769,0.06955247,-0.011391905,-0.028202657,0.0036108661,-1.4542079,-0.28965706,-0.27709034,25,37.7748066667,69.4241416667,2012-02-13 05:01:25+00:00
37.7748066667,69.4241416667,272.0,2012-02-12 06:47:08+00:00,3.9000000954,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.5,37.75,2012-02-12,150.60944,152.6975,152.6975,0.0,0.0,0.0,0.0,0.0,0.0,34.56206,34.746788,34.883213,2.9618099,2.9780426,2.3948295,0.013873123,0.08164546,-0.011742701,-0.008224014,-0.01908274,0.005275946,-1.6070311,-0.4480065,-0.4953323,26,37.7748066667,69.4241416667,2012-02-13 05:01:25+00:00
33.0182816667,68.9547916667,194.0,2012-02-13 05:01:25+00:00,3.4000000954,273251100-2012-01-17T22:20:15.000000Z-1,0.50576,69.0,33.0,2012-02-13,,,,,,,,,,,,,,,,,,,,,,,,,27,39.64095,69.2862933333,2012-03-01 11:20:12+00:00
33.5385816667,69.2048033333,359.0,2012-02-20 21:12:28+00:00,10.0,273251100-2012-02-20T21:12:28.000000Z-1,0.50576,69.25,33.5,2012-02-20,,,,,,,,,,,,,,,,,,,,,,,,,28,39.64095,69.2862933333,2012-03-01 11:20:12+00:00
36.5885383333,69.3879983333,94.0,2012-02-21 05:09:08+00:00,9.6000003815,273251100-2012-02-20T21:12:28.000000Z-1,0.50576,69.5,36.5,2012-02-21,189.92279,193.58606,169.041,0.0,0.0,0.0,0.0,0.0,0.0,34.50362,34.627018,34.7892,3.0445967,3.1942594,2.7417414,0.026243456,0.11824826,0.031908803,-0.011814267,0.04009346,0.014778131,-1.7029873,-0.55020833,-0.63596004,29,39.64095,69.2862933333,2012-03-01 11:20:12+00:00
44.2042633333,68.9880716667,47.0,2012-02-22 04:47:27+00:00,1.8999999762,273251100-2012-02-20T21:12:28.000000Z-1,0.50576,69.0,44.25,2012-02-22,47.60148,50.113964,19.016962,0.077686705,0.023009827,0.15102865,0.015728643,0.049995314,0.36102208,34.208233,34.450512,34.47141,-0.6244242,-0.3917012,-0.6442529,0.13926503,0.18933183,0.22293079,0.023552096,0.06983198,0.049092975,-1.627643,-0.4965426,-0.5343174,30,39.64095,69.2862933333,2012-03-01 11:20:12+00:00
44.2344933333,69.056745,139.0,2012-02-23 06:00:18+00:00,1.1000000238,273251100-2012-02-20T21:12:28.000000Z-1,0.50576,69.0,44.25,2012-02-23,43.255375,44.482067,13.734234,0.03279468,0.023398992,0.12174663,0.005720985,0.048939344,0.31169638,34.216183,34.45792,34.468456,-0.6473706,-0.44428238,-0.76851326,0.03501779,0.076854475,0.11874521,0.014166828,0.038649954,0.006330622,-1.6375002,-0.5044034,-0.5603891,31,39.64095,69.2862933333,2012-03-01 11:20:12+00:00
44.2994316667,69.1633666667,201.0,2012-02-24 05:36:37+00:00,4.5,273251100-2012-02-20T21:12:28.000000Z-1,0.50576,69.25,44.25,2012-02-24,58.287003,58.40538,57.14073,0.0,0.0,0.0,0.0,0.0,0.0,34.427177,34.73556,34.823776,0.17188594,-0.07232039,0.5346959,0.032112647,0.06961364,0.018014591,0.032703124,0.06951335,0.028057016,-1.6965994,-0.5498405,-0.6097635,32,39.64095,69.2862933333,2012-03-01 11:20:12+00:00
44.8600333333,69.1941283333,32.0,2012-02-25 05:15:46+00:00,0.8000000119,273251100-2012-02-20T21:12:28.000000Z-1,0.50576,69.25,44.75,2012-02-25,60.766468,59.88139,59.33965,0.0,0.0,0.000121213365,0.0,0.0,0.0010278162,34.4448,34.76568,34.809208,0.08164909,-0.17855549,0.38432083,-0.00047073665,0.025945103,0.0025680382,-0.0011929969,-0.0036928165,-0.0056373486,-1.6551993,-0.52509946,-0.5928871,33,39.64095,69.2862933333,2012-03-01 11:20:12+00:00
44.5212783333,69.1836216667,246.0,2012-02-26 04:54:22+00:00,5.8000001907,273251100-2012-02-20T21:12:28.000000Z-1,0.50576,69.25,44.5,2012-02-26,57.72954,57.715706,57.049793,0.0,0.0,0.0,0.0,0.0,0.0,34.413467,34.74532,34.80385,-0.08588962,-0.18040499,0.28778872,0.018106636,0.020318214,0.0082676485,0.019292444,0.018039517,0.029552495,-1.6889958,-0.54601496,-0.6267405,34,39.64095,69.2862933333,2012-03-01 11:20:12+00:00
44.0219616667,68.9781733333,355.0,2012-02-27 04:34:02+00:00,0.5,273251100-2012-02-20T21:12:28.000000Z-1,0.50576,69.0,44.0,2012-02-27,22.35567,20.825516,16.937468,0.0014423503,0.006186853,0.110115595,7.56353e-05,0.05820005,0.3130797,34.112175,34.38821,34.342625,-0.8655451,-1.059497,-1.0331733,0.0319641,0.051786035,0.048802916,-0.011205561,-0.014953412,-0.021078952,-1.6638968,-0.5200109,-0.5992316,35,39.64095,69.2862933333,2012-03-01 11:20:12+00:00
44.2763533333,69.03119,335.0,2012-02-28 07:18:02+00:00,1.2999999523,273251100-2012-02-20T21:12:28.000000Z-1,0.50576,69.0,44.25,2012-02-28,13.169956,12.945579,11.323391,0.029109927,0.02020489,0.11915302,0.003018128,0.06425143,0.41715723,34.085033,34.314545,34.30086,-0.92542946,-1.0959464,-1.2131888,0.07661911,0.109848164,0.07409646,0.035663046,0.052298427,0.033305198,-1.6397249,-0.49397904,-0.5445957,36,39.64095,69.2862933333,2012-03-01 11:20:12+00:00
39.64095,69.2862933333,283.0,2012-02-29 05:23:12+00:00,7.3000001907,273251100-2012-02-20T21:12:28.000000Z-1,0.50576,69.25,39.75,2012-02-29,142.73682,142.77026,142.77026,0.0,0.0,0.0,0.0,0.0,0.0,34.57322,34.769547,34.88613,2.4082248,2.7462997,1.9326352,-0.052645847,0.03543123,-0.10763763,-0.008477048,0.040243354,-0.00481083,-1.6509081,-0.49995032,-0.5675972,37,39.64095,69.2862933333,2012-03-01 11:20:12+00:00
33.018765,68.95851,271.0,2012-03-01 11:20:12+00:00,0.0,273251100-2012-02-20T21:12:28.000000Z-1,0.50576,69.0,33.0,2012-03-01,,,,,,,,,,,,,,,,,,,,,,,,,38,18.1452466667,75.6949616667,2012-03-10 22:08:06+00:00
30.4748333333,71.0307883333,323.0,2012-03-08 07:11:35+00:00,8.8999996185,273251100-2012-03-06T09:31:05.000000Z-1,0.50576,71.0,30.5,2012-03-08,182.41006,179.71126,272.10916,0.0,0.0,0.0,0.0,0.0,0.0,34.565407,34.747467,34.831257,4.723374,4.884336,4.5343513,0.063946165,0.13650943,0.01904668,-0.048500203,0.081036784,0.017874788,-1.6584778,-0.5034295,-0.57495034,41,18.1452466667,75.6949616667,2012-03-10 22:08:06+00:00
26.03148,72.86233,324.0,2012-03-09 00:28:05+00:00,7.9000000954,273251100-2012-03-06T09:31:05.000000Z-1,0.50576,72.75,26.0,2012-03-09,257.9749,171.64024,189.9206,0.0,0.0,0.0,0.0,0.0,0.0,35.093437,35.02434,35.055607,5.8084645,5.8698397,5.3180346,0.03248253,0.08645423,0.061918575,-0.020621832,0.032135516,-0.009973658,-1.7340509,-0.5547121,-0.6389268,42,18.1452466667,75.6949616667,2012-03-10 22:08:06+00:00
18.1452466667,75.6949616667,324.0,2012-03-10 01:41:25+00:00,8.1000003815,273251100-2012-03-06T09:31:05.000000Z-1,0.50576,75.75,18.25,2012-03-10,23.06904,70.747025,32.086807,0.0,0.0,0.0,0.0,0.0,0.0,34.871788,35.059086,34.962833,3.5361347,4.0816765,2.6282501,-0.05265071,-0.051117875,-0.03844452,-0.09984345,-0.13327827,-0.13873938,-1.9122406,-0.7625202,-0.8323341,43,18.1452466667,75.6949616667,2012-03-10 22:08:06+00:00
14.651255,76.9116066667,147.0,2012-03-18 00:16:56+00:00,6.6999998093,273251100-2012-03-06T09:31:05.000000Z-1,0.50576,77.0,14.75,2012-03-18,101.53556,101.53556,101.53556,0.0,0.0,0.0,0.0,0.0,0.0,35.04146,35.05034,35.113647,2.2831466,2.6387622,1.8653749,-0.02186794,-0.100396864,-0.058376674,0.031587753,0.024692276,0.04356087,-1.9147313,-0.77822167,-0.8172436,51,18.7809333333,74.4189066667,2012-03-19 07:53:15+00:00
18.7809333333,74.4189066667,157.0,2012-03-19 01:31:55+00:00,7.0999999046,273251100-2012-03-06T09:31:05.000000Z-1,0.50576,74.5,18.75,2012-03-19,37.581345,22.593885,36.95521,0.0,0.0,0.0,0.0,0.0,0.0,34.768116,34.633068,34.850346,1.4361409,1.1295385,1.4046756,-0.048395056,-0.033543553,-0.06459785,-0.003502528,0.0041351686,0.002759013,-1.9050941,-0.74283445,-0.79202676,52,18.7809333333,74.4189066667,2012-03-19 07:53:15+00:00
18.748495,74.4427533333,128.0,2012-03-21 00:48:36+00:00,0.1000000015,273251100-2012-03-06T09:31:05.000000Z-1,0.50576,74.5,18.75,2012-03-21,32.572697,23.162262,21.983185,0.0,0.0,0.0,0.0,0.0,0.0,34.727974,34.58441,34.800278,1.0225918,0.7134978,1.4656177,-0.029412413,-0.005555181,0.004204723,0.032536328,0.039353427,0.05181761,-1.9012543,-0.74163264,-0.792672,54,31.5431633333,70.4623633333,2012-03-24 15:28:02+00:00
21.3733833333,73.6617083333,137.0,2012-03-22 00:24:55+00:00,8.3999996185,273251100-2012-03-06T09:31:05.000000Z-1,0.50576,73.75,21.25,2012-03-22,14.551491,212.06392,30.059013,0.0,0.0,0.0,0.0,0.0,0.0,35.033398,35.117264,35.100628,5.4913254,5.6316595,5.155117,0.02838235,0.081950955,0.041432403,0.031820554,0.08682977,0.012188268,-1.8212684,-0.61457694,-0.6672125,55,31.5431633333,70.4623633333,2012-03-24 15:28:02+00:00
31.5431633333,70.4623633333,136.0,2012-03-23 08:00:29+00:00,9.3000001907,273251100-2012-03-06T09:31:05.000000Z-1,0.50576,70.5,31.5,2012-03-23,224.65047,208.90584,283.25412,0.0,0.0,0.0,0.0,0.0,0.0,34.53751,34.6773,34.834183,4.4709945,4.8224034,4.3117466,0.008627047,0.026632883,0.011318132,-0.027993113,-0.050099548,-0.06483858,-1.6401421,-0.48014364,-0.55088997,56,31.5431633333,70.4623633333,2012-03-24 15:28:02+00:00
33.0278016667,68.9420233333,44.0,2012-03-24 15:28:02+00:00,0.0,273251100-2012-03-06T09:31:05.000000Z-1,0.50576,69.0,33.0,2012-03-24,,,,,,,,,,,,,,,,,,,,,,,,,57,36.1903133333,69.278435,2012-05-22 20:20:37+00:00
31.9592083333,69.8391833333,73.0,2012-03-30 07:02:01+00:00,0.5,273251100-2012-03-28T09:22:00.000000Z-1,0.50576,69.75,32.0,2012-03-30,,,,,,,,,,,,,,,,,,,,,,,,,61,36.1903133333,69.278435,2012-05-22 20:20:37+00:00
32.2991466667,70.08445,52.0,2012-03-31 05:08:09+00:00,6.5999999046,273251100-2012-03-28T09:22:00.000000Z-1,0.50576,70.0,32.25,2012-03-31,109.07652,108.72435,108.72435,0.0,0.0,0.0,0.0,0.0,0.0,34.402893,34.53031,34.781605,3.1702309,3.7668536,3.2713726,-0.009890841,-0.012331418,-0.019323511,-0.031381942,-0.081482455,-0.041517988,-1.698553,-0.54241645,-0.6159617,62,36.1903133333,69.278435,2012-05-22 20:20:37+00:00
40.3150666667,68.0891633333,129.0,2012-04-01 09:25:20+00:00,7.9000000954,273251100-2012-03-28T09:22:00.000000Z-1,0.50576,68.0,40.25,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,63,36.1903133333,69.278435,2012-05-22 20:20:37+00:00
41.02911,66.5386133333,223.0,2012-04-02 05:56:22+00:00,0.8999999762,273251100-2012-03-28T09:22:00.000000Z-1,0.50576,66.5,41.0,2012-04-02,10.767898,10.767898,10.767898,0.08042932,0.7373162,0.24134783,0.011934798,0.6667179,0.62322766,32.987415,32.6607,31.87539,-0.87828624,-1.7963923,-1.7570287,0.013181124,-0.048543148,0.010920942,-0.043248195,0.023142152,0.050173327,-1.6866431,-0.56114537,-0.617459,64,36.1903133333,69.278435,2012-05-22 20:20:37+00:00
41.2135466667,66.526535,120.0,2012-04-03 05:36:10+00:00,0.200000003,273251100-2012-03-28T09:22:00.000000Z-1,0.50576,66.5,41.25,2012-04-03,10.767898,10.767898,10.767898,0.056036692,0.94673973,0.27009353,0.008789359,0.6714242,0.62301064,32.948723,32.178715,31.654667,-0.9942563,-1.7606657,-1.7469474,0.045313768,-0.0139240045,0.101920225,-0.05614945,0.0026503843,-0.0079620015,-1.6464939,-0.51083785,-0.56917626,65,36.1903133333,69.278435,2012-05-22 20:20:37+00:00
41.4000433333,66.577105,62.0,2012-04-04 05:14:21+00:00,0.8000000119,273251100-2012-03-28T09:22:00.000000Z-1,0.50576,66.5,41.5,2012-04-04,10.767898,10.767898,10.767898,0.032344367,0.84121037,0.603991,0.004732508,0.6378335,0.61501193,32.530415,31.72964,31.560131,-1.0203446,-1.7407072,-1.7290387,0.08178437,0.094240025,0.10728321,0.055594817,0.056297626,0.06280852,-1.6753224,-0.5374109,-0.5580106,66,36.1903133333,69.278435,2012-05-22 20:20:37+00:00
39.42983,65.25353,178.0,2012-04-05 06:26:20+00:00,10.6999998093,273251100-2012-03-28T09:22:00.000000Z-1,0.50576,65.25,39.5,2012-04-05,10.767898,15.189737,11.342303,0.8372077,0.95619434,0.9820824,0.20117292,0.65636605,0.6923371,31.261683,30.447847,29.649788,-1.2501707,-1.6627293,-1.6209605,0.032190826,-0.0005483691,0.012899641,0.0361848,-0.0048290333,-0.012132534,-1.7147961,-0.5333413,-0.5671616,67,36.1903133333,69.278435,2012-05-22 20:20:37+00:00
40.51202,64.5660266667,319.0,2012-05-19 07:26:35+00:00,0.0,273251100-2012-05-19T07:26:35.000000Z-1,0.50576,64.5,40.5,2012-05-19,,,,,,,,,,,,,,,,,,,,,,,,,68,36.1903133333,69.278435,2012-05-22 20:20:37+00:00
40.5205416667,64.6597016667,334.0,2012-05-20 06:59:35+00:00,9.1000003815,273251100-2012-05-19T07:26:35.000000Z-1,0.50576,64.75,40.5,2012-05-20,,,,,,,,,,,,,,,,,,,,,,,,,69,36.1903133333,69.278435,2012-05-22 20:20:37+00:00
41.0850633333,67.8926516667,309.0,2012-05-21 05:03:48+00:00,7.4000000954,273251100-2012-05-19T07:26:35.000000Z-1,0.50576,68.0,41.0,2012-05-21,11.296776,11.275451,11.75191,0.0,0.0,0.0,0.0,0.0,0.0,33.976013,34.380035,34.33928,2.213454,2.7803948,2.6328897,0.045099072,0.06919068,0.05922395,-0.017990338,-0.017159924,0.003591174,-1.6484009,-0.49131888,-0.5569327,70,36.1903133333,69.278435,2012-05-22 20:20:37+00:00
36.1903133333,69.278435,282.0,2012-05-22 06:12:51+00:00,2.4000000954,273251100-2012-05-19T07:26:35.000000Z-1,0.50576,69.25,36.25,2012-05-22,12.917211,20.131098,24.326138,0.0,0.0,0.0,0.0,0.0,0.0,34.208782,34.405323,34.627625,4.9223866,4.9941735,4.454883,0.029950581,0.041426796,0.06171304,-0.10641768,-0.13577336,-0.1083541,-1.6148455,-0.4486201,-0.5100911,71,36.1903133333,69.278435,2012-05-22 20:20:37+00:00
35.2604333333,69.20429,147.0,2012-06-09 07:18:02+00:00,0.200000003,273251100-2012-06-08T07:42:04.000000Z-1,0.50576,69.25,35.25,2012-06-09,10.767898,10.767898,10.767898,0.0,0.0,0.0,0.0,0.0,0.0,33.746765,32.493084,34.349342,6.3124022,6.87047,5.686864,-0.069560684,-0.053745665,-0.053791817,0.04148702,0.06667537,0.035746668,-1.7249303,-0.552005,-0.64504254,79,31.46804,69.67588,2012-06-12 12:23:41+00:00
31.4690133333,69.675725,138.0,2012-06-10 10:00:53+00:00,0.0,273251100-2012-06-08T07:42:04.000000Z-1,0.50576,69.75,31.5,2012-06-10,10.767898,10.767898,10.767898,0.0,0.0,0.0,0.0,0.0,0.0,33.992764,32.946922,34.45299,6.1876044,6.5948324,6.247243,-0.05300887,-0.14835227,-0.04097919,0.00832447,0.08426675,0.02679853,-1.7485608,-0.5784138,-0.66201955,80,31.46804,69.67588,2012-06-12 12:23:41+00:00
31.46804,69.67588,87.0,2012-06-11 06:34:02+00:00,0.1000000015,273251100-2012-06-08T07:42:04.000000Z-1,0.50576,69.75,31.5,2012-06-11,10.767898,10.767898,10.767898,0.0,0.0,0.0,0.0,0.0,0.0,33.995213,33.1946,34.452465,6.2829194,6.4630833,6.4192624,-0.051467765,-0.11866855,-0.0381292,0.014035706,0.06612446,0.030213516,-1.7515408,-0.5921303,-0.678084,81,31.46804,69.67588,2012-06-12 12:23:41+00:00
33.0169483333,68.9276816667,324.0,2012-06-12 12:23:41+00:00,0.0,273251100-2012-06-08T07:42:04.000000Z-1,0.50576,69.0,33.0,2012-06-12,,,,,,,,,,,,,,,,,,,,,,,,,82,33.5263666667,69.1781333333,2012-11-04 08:08:42+00:00
