lon,lat,course,timestamp,speed,seg_id,lon_destination,lat_destination,timestamp_destination
67.33244833333333,77.409505,270.0,2022-04-01 00:00:17+00:00,1.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
66.11480333333333,77.44822333333333,270.0,2022-04-02 00:20:05+00:00,0.4000000059604645,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
70.59956666666666,77.32522,121.7,2022-04-03 00:03:01+00:00,9.6,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
78.23669,73.390965,176.5,2022-04-04 00:44:22+00:00,11.7,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
83.37099333333333,71.71899,143.2,2022-04-05 00:11:00+00:00,8.5,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
83.15166666666667,70.06833333333333,0.0,2022-04-06 00:25:23+00:00,0.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
83.15166666666667,70.06833333333333,0.0,2022-04-07 00:58:21+00:00,0.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
83.15221666666666,70.06911166666667,0.1,2022-04-08 01:04:19+00:00,0.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
83.15166666666667,70.06833333333333,0.0,2022-04-09 00:31:21+00:00,0.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
83.152195,70.06911833333334,0.1,2022-04-10 00:16:52+00:00,0.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
83.15166666666667,70.06833333333333,0.0,2022-04-11 00:01:20+00:00,0.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
83.15166666666667,70.06833333333333,0.0,2022-04-12 00:19:15+00:00,0.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
83.15218333333333,70.069095,0.1,2022-04-13 02:02:30+00:00,0.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
83.15215833333333,70.06911166666667,0.1,2022-04-14 02:35:40+00:00,0.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
83.15166666666667,70.06833333333333,0.0,2022-04-15 02:04:13+00:00,0.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
83.03840666666666,71.30537666666666,2.7,2022-04-16 00:17:19+00:00,9.6,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
78.66166666666666,72.67333333333333,305.0,2022-04-17 00:04:11+00:00,8.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
80.41039,73.16326666666667,0.1,2022-04-18 01:14:37+00:00,0.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
77.35691,73.95863666666666,198.5,2022-04-19 00:38:01+00:00,1.6,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
77.30094166666667,73.84653,180.0,2022-04-20 00:24:05+00:00,0.2,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
76.64288166666667,73.77729333333333,0.1,2022-04-21 01:00:01+00:00,0.2,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
76.59831166666666,73.80212833333333,60.5,2022-04-22 00:05:26+00:00,2.6,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
73.03702833333334,75.72489833333333,309.0,2022-04-23 00:02:19+00:00,12.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
62.00018666666666,76.896765,231.2,2022-04-24 00:32:06+00:00,0.6,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
49.23475666666667,74.05923333333334,204.0,2022-04-25 00:27:25+00:00,13.0,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
43.71237,71.092895,206.2,2022-04-26 00:30:55+00:00,11.9,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
40.03310166666667,65.98191166666666,214.1,2022-04-27 01:30:21+00:00,10.4,273297290-2022-01-06T11:38:49.000000Z-1,40.03310166666667,65.98191166666666,2022-04-27 11:55:17+00:00
42.02,68.03,21.0,2022-05-09 00:36:41+00:00,12.0,273297290-2022-01-06T11:38:49.000000Z-1,85.50283833333333,69.76024666666666,2022-05-15 03:17:34+00:00
